row_id,customer_id,snapshot_date,region,plan_type,acquisition_channel,autopay,tenure_months,monthly_fee,usage_hours_30d,usage_change_90d,support_tickets_90d,late_payments_6m,satisfaction_score,days_since_last_login,network_incidents_30d,leaked_churn_score,retention_offer_result_14d,churn_30d
S20260728-0002669,C00270,2024-03-01,north,standard,partner,yes,34,48.870000,,-0.033800,0,0,4.270000,3.400000,0,0.054600,no_contact,0
S20260728-0009270,C00871,2024-08-01,north,basic,referral,no,8,30.970000,32.848000,-0.398900,0,1,3.310000,16.710000,0,0.051800,no_contact,0
S20260728-0006481,C00482,2024-06-01,east,basic,referral,no,21,29.580000,14.142000,,3,0,4.000000,6.110000,2,0.830800,cancelled,1
S20260728-0005384,C00585,2024-05-01,north,standard,advertising,yes,25,47.630000,47.669000,-0.136800,0,0,3.350000,6.870000,2,0.110400,no_contact,0
S20260728-0005507,C00708,2024-05-01,east,basic,partner,yes,43,30.410000,13.506000,0.146300,0,0,4.680000,2.560000,0,0.005200,no_contact,0
S20260728-0006233,C00234,2024-06-01,north,basic,organic,no,13,27.570000,26.272000,-0.101200,0,0,4.170000,2.230000,0,0.159300,no_contact,0
S20260728-0000082,C00083,2024-01-01,south,basic,organic,yes,2,27.750000,,-0.077100,1,1,2.280000,5.820000,1,0.150100,no_contact,0
S20260728-0008606,C00207,2024-08-01,east,standard,partner,yes,52,46.610000,15.513000,-0.091000,0,0,3.070000,18.470000,1,0.006400,no_contact,0
S20260728-0004789,C01190,2024-04-01,north,premium,advertising,yes,22,79.540000,49.810000,0.103400,1,1,,6.250000,0,0.119100,no_contact,0
S20260728-0001356,C00157,2024-02-01,north,basic,advertising,no,43,28.440000,14.993000,-0.188600,1,2,3.670000,13.160000,1,0.076700,no_contact,0
S20260728-0001920,C00721,2024-02-01,west,basic,partner,yes,17,28.790000,16.679000,-0.241300,2,0,2.240000,8.120000,1,0.000000,no_contact,0
S20260728-0005768,C00969,2024-05-01,east,basic,organic,yes,14,28.630000,24.643000,-0.178000,1,1,3.720000,12.610000,0,0.158900,no_contact,0
S20260728-0003018,C00619,2024-03-01,east,premium,advertising,yes,46,79.420000,26.234000,-0.071700,1,0,2.650000,5.060000,1,0.067800,accepted_offer,0
S20260728-0007192,C01193,2024-06-01,south,premium,referral,yes,15,84.380000,14.851000,-0.256200,0,0,3.370000,11.430000,0,0.896400,cancelled,1
S20260728-0006729,C00730,2024-06-01,east,basic,organic,yes,39,29.160000,18.604000,-0.278900,0,0,2.720000,6.100000,2,0.109700,no_contact,0
S20260728-0001744,C00545,2024-02-01,north,standard,referral,yes,36,51.760000,84.986000,0.149400,0,1,,4.180000,1,0.066300,no_contact,0
S20260728-0008094,C00895,2024-07-01,east,premium,advertising,yes,47,79.490000,26.488000,0.164000,0,0,,10.750000,1,0.054000,no_contact,0
S20260728-0004374,C00775,2024-04-01,south,standard,referral,yes,29,48.950000,22.625000,-0.050200,0,0,3.420000,3.620000,1,0.065000,no_contact,0
S20260728-0009225,C00826,2024-08-01,east,basic,advertising,yes,47,27.790000,34.333000,0.186700,0,0,3.730000,1.720000,0,0.074400,no_contact,0
S20260728-0006965,C00966,2024-06-01,west,standard,organic,yes,43,47.900000,76.665000,0.019100,0,1,2.340000,6.290000,0,0.087200,no_contact,0
S20260728-0008498,C00099,2024-08-01,north,basic,organic,no,50,26.550000,54.764000,-0.121900,0,0,3.960000,5.210000,0,0.091200,no_contact,0
S20260728-0000341,C00342,2024-01-01,south,basic,organic,yes,37,29.520000,21.662000,-0.012900,0,0,4.220000,2.990000,0,0.068800,no_contact,0
S20260728-0002867,C00468,2024-03-01,west,basic,referral,yes,12,26.380000,24.142000,-0.158000,0,0,3.950000,7.160000,1,0.088800,no_contact,0
S20260728-0003872,C00273,2024-04-01,east,basic,organic,yes,8,29.890000,,-0.161000,0,1,3.300000,13.500000,1,0.000000,accepted_offer,0
S20260728-0003056,C00657,2024-03-01,north,basic,advertising,yes,43,27.460000,13.311000,-0.198200,1,1,4.680000,3.280000,0,0.865700,cancelled,1
S20260728-0003137,C00738,2024-03-01,east,basic,organic,yes,47,30.690000,56.752000,-0.091900,1,0,3.870000,6.140000,1,0.005900,no_contact,0
S20260728-0003379,C00980,2024-03-01,north,standard,advertising,no,19,49.470000,21.855000,-0.201100,1,0,3.600000,4.450000,0,1.000000,retained_after_offer,1
S20260728-0001081,C01082,2024-01-01,west,standard,advertising,no,14,49.450000,20.194000,-0.029000,3,0,3.240000,4.360000,1,0.157200,no_contact,0
S20260728-0004545,C00946,2024-04-01,east,basic,partner,yes,49,30.160000,21.245000,,0,0,2.410000,5.090000,1,0.093400,no_contact,0
S20260728-0001145,C01146,2024-01-01,east,standard,partner,yes,42,47.170000,17.907000,-0.123400,0,0,4.140000,6.950000,0,0.052700,no_contact,0
S20260728-0008040,C00841,2024-07-01,west,standard,organic,yes,24,48.610000,18.989000,-0.102400,1,0,3.410000,4.250000,2,0.134900,no_contact,0
S20260728-0009015,C00616,2024-08-01,south,basic,organic,no,48,27.540000,12.729000,-0.035500,0,0,4.720000,4.390000,0,0.026100,no_contact,0
S20260728-0009272,C00873,2024-08-01,north,premium,referral,yes,50,78.300000,23.930000,-0.360300,0,0,4.740000,7.890000,0,0.000000,no_contact,0
S20260728-0002467,C00068,2024-03-01,west,basic,partner,yes,35,27.330000,19.887000,-0.527800,2,0,3.330000,23.370000,1,0.107900,no_contact,0
S20260728-0002443,C00044,2024-03-01,west,basic,referral,no,26,28.350000,19.102000,-0.183000,1,2,3.990000,16.040000,1,0.132700,no_contact,0
S20260728-0005605,C00806,2024-05-01,west,premium,advertising,yes,11,80.630000,52.461000,0.269800,0,0,4.730000,7.540000,0,0.059500,accepted_offer,0
S20260728-0007896,C00697,2024-07-01,north,premium,referral,yes,12,77.990000,13.116000,-0.696000,4,0,2.830000,7.830000,1,0.040300,no_contact,0
S20260728-0006410,C00411,2024-06-01,south,basic,advertising,yes,22,29.990000,19.443000,-0.090300,2,1,2.080000,12.610000,2,0.133300,no_contact,0
S20260728-0003264,C00865,2024-03-01,north,basic,organic,yes,33,28.190000,17.721000,0.010100,0,0,3.730000,3.910000,1,0.064300,accepted_offer,0
S20260728-0001804,C00605,2024-02-01,south,standard,advertising,yes,10,46.900000,37.107000,-0.203900,0,0,4.000000,0.830000,0,0.102400,no_contact,0
S20260728-0001089,C01090,2024-01-01,south,basic,advertising,yes,17,29.720000,17.915000,-0.533000,4,0,3.630000,13.250000,1,0.139000,no_contact,0
S20260728-0003597,C01198,2024-03-01,north,standard,advertising,no,47,47.550000,23.919000,-0.123500,0,0,4.040000,4.130000,1,0.050300,accepted_offer,0
S20260728-0000131,C00132,2024-01-01,south,basic,organic,no,42,31.730000,55.204000,0.256700,0,0,3.490000,4.860000,0,0.042900,no_contact,0
S20260728-0007065,C01066,2024-06-01,north,basic,organic,yes,10,29.720000,16.210000,-0.323600,0,0,4.310000,9.610000,0,0.000000,no_contact,0
S20260728-0005936,C01137,2024-05-01,west,premium,organic,yes,44,82.820000,18.188000,-0.077700,1,0,3.310000,5.460000,1,0.128500,no_contact,0
S20260728-0003033,C00634,2024-03-01,east,basic,partner,no,35,28.560000,10.217000,-0.047200,0,0,2.850000,2.230000,0,0.207600,no_contact,0
S20260728-0000484,C00485,2024-01-01,north,standard,organic,yes,28,46.780000,20.971000,-0.218000,0,1,3.650000,14.090000,0,0.130100,no_contact,0
S20260728-0002748,C00349,2024-03-01,east,standard,organic,yes,50,44.580000,23.264000,-0.177600,0,0,3.450000,14.870000,1,0.091900,no_contact,0
S20260728-0006571,C00572,2024-06-01,north,basic,partner,no,40,30.000000,30.041000,-0.225600,3,1,3.240000,6.650000,1,0.919800,retained_after_offer,1
S20260728-0000068,C00069,2024-01-01,south,basic,partner,no,27,30.220000,55.436000,0.094700,0,0,4.810000,5.410000,1,0.000000,no_contact,0
S20260728-0008598,C00199,2024-08-01,east,standard,advertising,no,55,49.890000,,-0.092800,2,0,2.770000,6.290000,2,0.854800,cancelled,1
S20260728-0000967,C00968,2024-01-01,south,basic,referral,yes,31,28.500000,24.505000,-0.050800,2,1,4.400000,20.510000,1,0.062500,accepted_offer,0
S20260728-0005229,C00430,2024-05-01,east,basic,referral,no,19,26.660000,27.335000,-0.112100,1,0,2.720000,13.510000,1,0.977600,cancelled,1
S20260728-0008720,C00321,2024-08-01,south,basic,advertising,yes,18,30.180000,42.911000,-0.334800,2,0,2.610000,9.890000,2,0.097800,no_contact,0
S20260728-0003980,C00381,2024-04-01,north,basic,advertising,yes,8,31.720000,59.430000,-0.071600,0,0,4.380000,14.950000,0,0.000000,no_contact,0
S20260728-0007276,C00077,2024-07-01,north,standard,organic,yes,26,45.360000,26.224000,,0,0,3.980000,15.950000,0,0.112800,no_contact,0
S20260728-0002202,C01003,2024-02-01,east,basic,organic,yes,17,28.190000,26.844000,-0.067400,0,0,4.100000,5.380000,0,0.095600,no_contact,0
S20260728-0007350,C00151,2024-07-01,west,standard,organic,yes,32,46.800000,160.234000,-0.160300,0,0,3.770000,20.440000,2,0.001700,no_contact,0
S20260728-0002069,C00870,2024-02-01,south,standard,partner,yes,47,45.100000,17.636000,0.131300,1,0,3.500000,6.670000,1,0.000000,no_contact,0
S20260728-0005697,C00898,2024-05-01,north,premium,organic,yes,48,79.940000,11.298000,0.019800,0,0,2.960000,17.070000,2,0.090100,no_contact,0
S20260728-0003742,C00143,2024-04-01,north,standard,advertising,yes,14,51.960000,38.539000,0.204700,2,0,2.940000,10.580000,2,0.133700,no_contact,0
S20260728-0002039,C00840,2024-02-01,west,standard,organic,yes,5,47.580000,,-0.195000,1,0,3.280000,0.810000,0,0.160700,no_contact,0
S20260728-0006022,C00023,2024-06-01,west,standard,organic,yes,52,47.380000,27.400000,-0.101700,1,0,1.710000,7.400000,3,0.130500,accepted_offer,0
S20260728-0006227,C00228,2024-06-01,north,standard,partner,yes,32,46.910000,29.599000,-0.292200,1,0,2.940000,8.990000,0,0.000000,no_contact,0
S20260728-0002198,C00999,2024-02-01,south,standard,advertising,no,24,47.880000,17.720000,0.147500,0,0,3.330000,4.740000,0,0.079700,accepted_offer,0
S20260728-0001558,C00359,2024-02-01,south,basic,partner,no,28,27.230000,23.713000,-0.218500,1,0,2.380000,5.020000,1,0.165200,no_contact,0
S20260728-0005921,C01122,2024-05-01,east,basic,,no,28,30.720000,38.080000,-0.410900,2,0,2.880000,18.010000,2,0.997600,cancelled,1
S20260728-0007490,C00291,2024-07-01,south,premium,organic,no,20,77.190000,52.828000,-0.007900,0,1,3.930000,8.970000,0,0.033700,no_contact,0
S20260728-0003769,C00170,2024-04-01,west,premium,partner,yes,48,81.880000,17.631000,-0.124500,0,0,2.690000,1.900000,0,0.199000,accepted_offer,0
S20260728-0000223,C00224,2024-01-01,west,basic,organic,yes,45,25.870000,21.752000,0.049500,0,0,3.780000,6.220000,0,0.079100,accepted_offer,0
S20260728-0006209,C00210,2024-06-01,east,basic,partner,yes,23,25.040000,25.144000,,0,0,3.830000,8.100000,0,0.019900,accepted_offer,0
S20260728-0009256,C00857,2024-08-01,north,basic,advertising,no,9,30.240000,16.755000,-0.210100,2,0,3.330000,2.950000,1,0.028600,no_contact,0
S20260728-0005276,C00477,2024-05-01,south,basic,advertising,yes,39,27.800000,66.209000,-0.141900,0,1,4.260000,7.100000,0,0.120200,no_contact,0
S20260728-0000116,C00117,2024-01-01,east,premium,organic,yes,4,79.310000,51.564000,0.234600,0,0,3.800000,6.690000,0,0.000000,accepted_offer,0
S20260728-0005291,C00492,2024-05-01,east,standard,referral,no,36,47.050000,41.608000,-0.258100,1,0,3.890000,8.960000,0,0.017400,no_contact,0
S20260728-0003676,C00077,2024-04-01,north,standard,organic,yes,23,47.690000,29.372000,,0,0,3.560000,2.690000,1,0.034600,accepted_offer,0
S20260728-0003634,C00035,2024-04-01,east,basic,organic,yes,26,30.010000,26.266000,-0.216900,0,0,3.420000,2.600000,0,0.033200,no_contact,0
S20260728-0005495,C00696,2024-05-01,east,basic,organic,yes,43,28.700000,51.719000,,0,0,4.050000,5.550000,1,0.171700,no_contact,0
S20260728-0002431,C00032,2024-03-01,north,basic,organic,yes,18,27.550000,43.321000,0.076600,3,0,2.710000,4.250000,3,0.089700,no_contact,0
S20260728-0003786,C00187,2024-04-01,north,basic,advertising,no,25,30.260000,20.144000,-0.147600,1,0,2.920000,7.460000,1,0.055700,no_contact,0
S20260728-0000316,C00317,2024-01-01,north,standard,advertising,yes,36,48.620000,24.025000,-0.113600,1,0,2.810000,2.320000,0,0.069600,no_contact,0
S20260728-0005073,C00274,2024-05-01,north,standard,organic,yes,28,50.960000,20.827000,-0.061800,0,0,3.710000,4.160000,0,0.000000,no_contact,0
S20260728-0005028,C00229,2024-05-01,south,premium,advertising,yes,41,80.430000,32.608000,-0.113000,2,0,3.210000,3.220000,2,0.000000,no_contact,0
S20260728-0008336,C01137,2024-07-01,west,premium,organic,yes,46,77.780000,24.814000,0.110200,1,0,3.420000,0.910000,2,0.115800,no_contact,0
S20260728-0007050,C01051,2024-06-01,west,basic,organic,yes,13,29.350000,41.620000,0.049400,0,0,3.410000,12.870000,0,0.074900,accepted_offer,0
S20260728-0004548,C00949,2024-04-01,north,premium,advertising,no,51,78.620000,13.661000,,0,0,4.470000,10.370000,0,0.957800,cancelled,1
S20260728-0003682,C00083,2024-04-01,south,basic,organic,yes,5,30.140000,43.553000,-0.033800,0,0,,3.550000,1,0.083100,no_contact,0
S20260728-0008074,C00875,2024-07-01,south,standard,organic,no,40,47.720000,606.150000,0.090800,1,0,2.980000,11.870000,3,0.146100,no_contact,0
S20260728-0004477,C00878,2024-04-01,east,basic,advertising,no,51,28.280000,36.307000,-0.104800,2,0,2.560000,3.960000,3,0.134800,no_contact,0
S20260728-0005320,C00521,2024-05-01,east,premium,advertising,yes,27,82.070000,35.021000,0.051600,1,0,2.700000,8.880000,0,0.037700,no_contact,0
S20260728-0004375,C00776,2024-04-01,west,standard,partner,yes,22,51.760000,24.127000,-0.137900,0,0,3.850000,9.900000,0,0.000000,no_contact,0
S20260728-0000248,C00249,2024-01-01,north,standard,advertising,yes,12,45.660000,19.245000,-0.006900,0,0,,2.460000,0,0.097300,no_contact,0
S20260728-0006234,C00235,2024-06-01,south,basic,partner,yes,18,26.900000,44.896000,-0.127700,0,0,3.660000,6.540000,0,0.105800,no_contact,0
S20260728-0000601,C00602,2024-01-01,east,basic,organic,yes,17,30.240000,10.848000,-0.337600,0,1,4.280000,14.020000,0,0.080400,accepted_offer,0
S20260728-0000037,C00038,2024-01-01,north,basic,partner,yes,11,24.650000,3.024000,-0.218500,0,0,3.750000,11.700000,0,0.041500,accepted_offer,0
S20260728-0008210,C01011,2024-07-01,south,standard,organic,no,54,49.090000,20.733000,-0.402600,0,1,2.800000,13.930000,1,0.041500,no_contact,0
S20260728-0004112,C00513,2024-04-01,north,standard,organic,no,42,51.140000,20.824000,-0.012200,1,0,3.470000,7.380000,0,0.142400,no_contact,0
S20260728-0000355,C00356,2024-01-01,north,basic,organic,yes,37,26.020000,14.791000,-0.234100,0,0,4.690000,7.100000,0,0.143000,no_contact,0
S20260728-0003986,C00387,2024-04-01,north,standard,organic,no,38,48.590000,41.431000,-0.349300,0,0,3.900000,11.930000,0,0.100800,no_contact,0
S20260728-0006911,C00912,2024-06-01,west,standard,organic,no,32,52.880000,26.591000,-0.297200,0,0,4.380000,12.910000,0,0.073600,no_contact,0
S20260728-0004492,C00893,2024-04-01,south,basic,referral,no,37,28.530000,31.668000,-0.096900,2,0,2.930000,3.010000,2,0.077500,no_contact,0
S20260728-0000057,C00058,2024-01-01,east,standard,organic,yes,48,53.300000,22.501000,0.046200,0,0,3.520000,4.200000,0,0.007600,no_contact,0
S20260728-0004150,C00551,2024-04-01,south,standard,partner,yes,50,48.660000,15.653000,,1,0,3.590000,12.920000,1,0.012900,no_contact,0
S20260728-0001012,C01013,2024-01-01,east,premium,partner,yes,34,80.400000,63.979000,0.059800,1,0,3.630000,9.040000,0,0.000000,no_contact,0
S20260728-0008319,C01120,2024-07-01,south,premium,organic,yes,37,77.290000,20.761000,-0.062600,1,0,3.450000,2.110000,0,0.104500,accepted_offer,0
S20260728-0004006,C00407,2024-04-01,east,standard,advertising,no,38,49.880000,27.534000,-0.055800,1,1,3.560000,7.030000,0,0.139900,no_contact,0
S20260728-0007358,C00159,2024-07-01,south,standard,partner,yes,50,47.380000,36.151000,-0.248400,0,0,2.900000,2.040000,1,0.148900,no_contact,0
S20260728-0004727,C01128,2024-04-01,east,basic,partner,yes,4,29.810000,17.850000,-0.241300,1,0,3.540000,5.080000,0,0.098200,no_contact,0
S20260728-0007160,C01161,2024-06-01,east,basic,advertising,yes,8,24.970000,36.671000,-0.076800,0,0,3.290000,2.240000,1,0.088600,accepted_offer,0
S20260728-0007432,C00233,2024-07-01,east,standard,partner,yes,28,47.360000,16.864000,-0.350000,1,0,2.650000,17.220000,2,0.029200,no_contact,0
S20260728-0002761,C00362,2024-03-01,north,basic,,yes,31,29.360000,8.804000,-0.276500,0,0,2.720000,13.240000,0,0.123600,no_contact,0
S20260728-0005392,C00593,2024-05-01,east,standard,,yes,26,47.750000,36.328000,-0.284600,1,0,3.200000,9.520000,0,0.065200,no_contact,0
S20260728-0007219,C00020,2024-07-01,east,basic,advertising,yes,14,27.080000,57.980000,0.088300,0,0,3.760000,19.550000,0,0.082200,no_contact,0
S20260728-0001842,C00643,2024-02-01,east,basic,organic,yes,24,27.550000,,-0.209100,0,0,3.200000,7.190000,0,0.046200,no_contact,0
S20260728-0001418,C00219,2024-02-01,north,premium,referral,no,23,78.320000,14.240000,-0.451000,0,1,4.450000,11.180000,0,0.000000,no_contact,0
S20260728-0006096,C00097,2024-06-01,north,standard,referral,no,16,48.090000,18.095000,-0.285500,1,1,2.470000,15.230000,1,0.015200,no_contact,0
S20260728-0004190,C00591,2024-04-01,east,basic,advertising,no,49,29.660000,21.323000,-0.010800,0,1,2.290000,3.220000,1,0.183100,no_contact,0
S20260728-0007251,C00052,2024-07-01,west,premium,organic,yes,33,75.560000,29.631000,-0.122700,0,0,4.210000,1.950000,0,0.918200,cancelled,1
S20260728-0006290,C00291,2024-06-01,south,premium,organic,no,19,80.280000,25.478000,-0.522800,1,1,4.190000,10.580000,0,0.119600,no_contact,0
S20260728-0000765,C00766,2024-01-01,west,basic,,no,19,28.320000,27.872000,0.022400,2,0,2.570000,6.920000,1,0.121000,no_contact,0
S20260728-0009159,C00760,2024-08-01,north,standard,organic,yes,29,47.240000,49.359000,-0.149400,0,0,3.660000,4.330000,0,0.000000,no_contact,0
S20260728-0000984,C00985,2024-01-01,west,basic,organic,yes,40,30.640000,37.320000,0.063200,0,0,3.440000,2.140000,0,0.005000,no_contact,0
S20260728-0000858,C00859,2024-01-01,south,premium,partner,no,15,79.810000,13.351000,-0.222400,1,0,3.590000,14.770000,1,0.792400,cancelled,1
S20260728-0005385,C00586,2024-05-01,south,basic,referral,yes,8,28.520000,20.605000,-0.066700,0,0,3.140000,0.670000,0,0.196000,no_contact,0
S20260728-0005482,C00683,2024-05-01,south,standard,partner,yes,24,48.200000,21.995000,-0.035900,1,1,3.050000,9.400000,2,0.936400,cancelled,1
S20260728-0008297,C01098,2024-07-01,south,basic,organic,yes,27,31.040000,24.098000,-0.101000,0,0,3.640000,6.130000,0,0.000000,accepted_offer,0
S20260728-0004304,C00705,2024-04-01,south,standard,organic,yes,51,49.950000,23.021000,0.144900,0,0,3.380000,0.760000,0,0.016500,no_contact,0
S20260728-0004621,C01022,2024-04-01,north,premium,organic,yes,33,78.720000,,-0.239100,2,0,4.060000,5.850000,1,0.018600,accepted_offer,0
S20260728-0005996,C01197,2024-05-01,south,basic,organic,yes,21,30.270000,33.846000,-0.314300,0,0,3.660000,14.430000,1,0.121600,no_contact,0
S20260728-0005453,C00654,2024-05-01,west,premium,organic,no,51,77.090000,37.276000,-0.176000,0,0,5.000000,3.170000,0,0.124600,no_contact,0
S20260728-0008571,C00172,2024-08-01,west,basic,referral,yes,36,28.390000,16.034000,-0.051500,1,0,3.170000,8.660000,0,0.099400,accepted_offer,0
S20260728-0003025,C00626,2024-03-01,north,premium,organic,no,37,82.080000,10.631000,0.092800,0,1,3.480000,14.380000,0,0.044500,no_contact,0
S20260728-0001974,C00775,2024-02-01,south,standard,referral,yes,27,46.610000,26.311000,0.023400,1,0,,5.840000,1,0.037200,no_contact,0
S20260728-0004111,C00512,2024-04-01,north,basic,partner,no,16,28.190000,13.598000,-0.201200,0,0,4.000000,6.230000,1,0.089200,no_contact,0
S20260728-0004085,C00486,2024-04-01,north,basic,partner,no,8,27.510000,33.589000,-0.335900,0,0,4.760000,7.490000,0,0.053500,no_contact,0
S20260728-0006404,C00405,2024-06-01,west,premium,organic,yes,22,80.550000,12.768000,-0.262800,0,0,3.100000,10.460000,0,0.162800,no_contact,0
S20260728-0009353,C00954,2024-08-01,west,basic,advertising,yes,8,30.480000,64.537000,-0.180500,1,0,5.000000,3.560000,0,0.035000,no_contact,0
S20260728-0000120,C00121,2024-01-01,south,premium,advertising,yes,25,81.360000,31.785000,-0.216000,1,1,4.360000,10.750000,0,0.051400,no_contact,0
S20260728-0002511,C00112,2024-03-01,west,basic,,yes,19,29.110000,21.302000,0.048300,0,0,3.340000,6.890000,1,0.103400,no_contact,0
S20260728-0005785,C00986,2024-05-01,north,basic,organic,yes,36,31.620000,16.879000,-0.348900,0,0,4.820000,7.510000,0,0.092500,no_contact,0
S20260728-0000631,C00632,2024-01-01,north,basic,,yes,11,27.360000,23.010000,-0.258100,0,1,3.660000,11.530000,0,0.075600,no_contact,0
S20260728-0007756,C00557,2024-07-01,north,standard,,yes,30,51.290000,16.146000,-0.325600,0,0,4.470000,13.020000,2,0.196600,no_contact,0
